,Total Drones,Active Drones,Collisions,Completed Deliveries,Avg Delivery Time [minutes],Deliveries Per Minute,Time Per Meter [seconds],Min Altitude,Mean Altitude,Max Altitude
0,25,1,0,0,0.0,0.0,0.0,10.0,10.0,10.0
1,25,1,0,0,0.0,0.0,0.0,10.0,10.0,10.0
2,25,2,0,0,0.0,0.0,0.0,10.0,14.019711103919562,18.039422207839124
3,25,3,0,0,0.0,0.0,0.0,10.0,16.31015216110301,23.88357698553523
4,25,4,0,0,0.0,0.0,0.0,10.0,19.507191671175747,28.97163142666787
5,25,4,0,0,0.0,0.0,0.0,10.0,21.782013271993137,30.987880738570965
6,25,5,0,0,0.0,0.0,0.0,10.0,23.217147557253213,35.05334059119605
7,25,6,0,0,0.0,0.0,0.0,10.0,25.85918701192189,43.855803559358264
8,25,6,0,0,0.0,0.0,0.0,15.044637553463787,28.867131858153602,43.916848744064225
9,25,7,0,0,0.0,0.0,0.0,10.0,30.582480209600188,48.77885849950195
10,25,7,0,0,0.0,0.0,0.0,10.0,32.705357852306825,54.96852361975439
11,25,7,0,0,0.0,0.0,0.0,14.072439156194378,39.0568047710103,55.16845450176464
12,25,8,0,0,0.0,0.0,0.0,10.0,38.36359687377973,57.632780519294414
13,25,9,0,0,0.0,0.0,0.0,10.0,38.23539987689197,58.65759322610563
14,25,9,0,0,0.0,0.0,0.0,13.911937232400248,40.33712509381761,59.58773685467247
15,25,10,0,0,0.0,0.0,0.0,10.0,40.62200225501972,63.494277236344146
16,25,10,0,0,0.0,0.0,0.0,10.0,43.83473965310568,74.64258898975405
17,25,11,0,0,0.0,0.0,0.0,10.0,43.81490106582205,70.81619439248814
18,25,11,0,1,0.31666666666666665,3.1578947368421053,0.5588235294117647,14.984313601764512,45.48480937773707,63.87856257475656
19,25,12,0,1,0.31666666666666665,3.0,0.5588235294117647,10.0,44.66139618454017,63.854280520920554
20,25,12,0,1,0.31666666666666665,2.8571428571428568,0.5588235294117647,10.0,47.72406952868363,62.4781731791486
21,25,13,0,3,0.35,8.181818181818182,0.4846153846153846,10.0,46.622250980300585,63.123887433796995
22,25,13,0,4,0.35833333333333334,10.434782608695652,0.5029239766081871,10.0,46.354936237251586,63.1640953406411
23,25,14,0,5,0.36666666666666664,12.5,0.5339805825242718,10.0,48.44344783683896,67.81025245046297
24,25,14,0,5,0.36666666666666664,12.0,0.5339805825242718,10.0,50.66638136660578,73.7243838792559
25,25,14,0,6,0.3777777777777778,13.846153846153847,0.6071428571428571,14.048985604967498,51.65845681564401,75.12207061615715
26,25,15,0,6,0.3777777777777778,13.333333333333332,0.6071428571428571,10.0,50.3617655340738,77.29109139822327
27,25,15,0,6,0.3777777777777778,12.857142857142856,0.6071428571428571,10.0,52.00825244235692,74.70631511492226
28,25,16,0,6,0.3777777777777778,12.413793103448276,0.6071428571428571,10.0,51.94544938625143,76.05284973157856
29,25,16,0,6,0.3777777777777778,12.0,0.6071428571428571,10.0,52.84608156715764,69.92584462048083
30,25,17,0,6,0.3777777777777778,11.612903225806452,0.6071428571428571,10.0,52.701933382039975,76.87823165216182
31,25,18,0,6,0.3777777777777778,11.25,0.6071428571428571,10.0,51.53044568527427,72.14636264552371
32,25,19,0,6,0.3777777777777778,10.90909090909091,0.6071428571428571,10.0,49.946529338547194,71.91052737352013
33,25,19,0,6,0.3777777777777778,10.588235294117649,0.6071428571428571,10.0,51.77326830819221,74.10505105895379
34,25,20,0,6,0.3777777777777778,10.285714285714286,0.6071428571428571,10.0,51.375017460789635,74.45077921733312
35,25,20,0,6,0.3777777777777778,10.0,0.6071428571428571,10.0,53.70363659477804,79.28590898712119
36,25,21,0,6,0.3777777777777778,9.72972972972973,0.6071428571428571,10.0,53.13784691234712,77.7653614830813
37,25,21,0,6,0.3777777777777778,9.473684210526315,0.6071428571428571,13.946313627657275,54.62796688867085,77.93084862001521
38,25,22,0,6,0.3777777777777778,9.230769230769232,0.6071428571428571,10.0,53.6383733599087,73.67168097004037
39,25,23,0,6,0.3777777777777778,9.0,0.6071428571428571,10.0,53.4571952640604,79.0367618317255
40,25,23,0,6,0.3777777777777778,8.780487804878048,0.6071428571428571,10.0,54.35410562958864,77.20077102117946
41,25,23,0,7,0.4238095238095238,10.0,0.6496350364963503,14.903218210453161,55.84122681477129,77.26711766426806
42,25,24,0,8,0.46041666666666664,11.162790697674419,0.6927899686520376,10.0,56.061518094647646,79.31122530267271
43,25,24,0,9,0.4907407407407407,12.272727272727273,0.742296918767507,10.0,56.74753618649866,78.5103693540166
44,25,24,0,10,0.5166666666666667,13.333333333333332,0.8310991957104558,13.914288916965347,57.3365132061725,79.18728895109925
45,25,25,0,10,0.5166666666666667,13.043478260869565,0.8310991957104558,10.0,57.125085963604214,79.06405279897228
46,25,25,0,10,0.5166666666666667,12.76595744680851,0.8310991957104558,18.179937451173032,60.029453104636815,80.09712779501038
47,25,25,0,10,0.5166666666666667,12.5,0.8310991957104558,24.26611126936774,60.43591261882816,78.38455890609922
48,25,25,0,11,0.5439393939393938,13.46938775510204,0.8427230046948356,28.992924745948443,62.12045342936096,79.9735552933648
49,25,25,0,12,0.5680555555555556,14.399999999999999,0.8628691983122363,30.276947507927673,61.08060562589124,78.65241322971491
50,25,25,0,14,0.6083333333333333,16.47058823529412,0.8917975567190227,34.24583836420197,61.79344424500538,82.32870778251234
51,25,25,0,14,0.6083333333333333,16.153846153846153,0.8917975567190227,38.072752771745456,64.29261104101708,83.7053649710684
52,25,25,0,14,0.6083333333333333,15.849056603773585,0.8917975567190227,41.071500486718804,64.19997314658681,81.28469511992373
53,25,25,0,15,0.6277777777777778,16.666666666666668,0.9142394822006472,46.930374668217326,63.94760642624949,83.2925025345634
54,25,25,0,15,0.6277777777777778,16.363636363636363,0.9142394822006472,50.66510242528804,64.61419307579493,81.21360820381477
55,25,25,0,15,0.6277777777777778,16.07142857142857,0.9142394822006472,51.17398301055354,65.15798663276695,83.31860312199782
56,25,25,0,16,0.6479166666666667,16.842105263157894,0.9174041297935103,54.40760774412328,65.31484019408664,80.3561962986449
57,25,25,0,16,0.6479166666666667,16.551724137931036,0.9174041297935103,53.183938328859654,65.35134404299446,78.84915112648059
58,25,25,0,16,0.6479166666666667,16.271186440677965,0.9174041297935103,49.957210524174656,66.39759471807673,81.81387825281661
59,25,25,0,17,0.6686274509803921,17.0,0.9291553133514986,50.90179214542448,65.35201942247971,81.69724301786917
60,25,25,0,17,0.6686274509803921,16.721311475409834,0.9291553133514986,55.319813156075384,66.63297761609628,84.53374404404022
61,25,25,0,17,0.6686274509803921,16.451612903225804,0.9291553133514986,55.83981004194706,67.54574814441342,86.83050410774604
62,25,25,0,18,0.6898148148148148,17.142857142857142,0.9575835475578406,54.267812914281194,67.73740913313603,88.35214701356381
63,25,25,0,18,0.6898148148148148,16.875,0.9575835475578406,54.565781303541314,67.64405589445283,88.74438766896387
64,25,25,0,19,0.7105263157894737,17.53846153846154,1.0024752475247525,54.2649844356622,67.73289377960528,88.56751889997756
65,25,25,0,19,0.7105263157894737,17.272727272727273,1.0024752475247525,51.790642753281446,67.47736382492465,88.41206029020896
66,25,25,0,20,0.7308333333333333,17.91044776119403,1.017401392111369,55.71360174265564,68.48951923184086,88.39069076055588
67,25,25,0,20,0.7308333333333333,17.647058823529413,1.017401392111369,51.517972108357185,67.58177290537299,88.19296866845079
68,25,25,0,20,0.7308333333333333,17.391304347826086,1.017401392111369,55.40714874358949,67.18739552426013,88.3183886283662
69,25,25,0,21,0.7515873015873016,18.0,1.0785876993166288,52.54815591710428,67.63137576941298,88.50560084375695
70,25,25,0,21,0.7515873015873016,17.746478873239436,1.0785876993166288,56.278212284287235,67.45183860384749,89.05555238771524
71,25,25,0,21,0.7515873015873016,17.5,1.0785876993166288,54.80108606502273,67.63790227123005,88.90227302571864
72,25,25,0,21,0.7515873015873016,17.26027397260274,1.0785876993166288,50.369971819619906,67.3976659487599,89.55733738465483
73,25,25,0,21,0.7515873015873016,17.027027027027025,1.0785876993166288,52.99743997305373,67.38932852817814,89.86657518243825
74,25,25,0,21,0.7515873015873016,16.8,1.0785876993166288,53.91813731745182,67.83496412214073,90.18083163674339
75,25,25,0,21,0.7515873015873016,16.578947368421055,1.0785876993166288,55.84526708852121,68.79138339252272,90.46157405089545
76,25,25,0,21,0.7515873015873016,16.363636363636363,1.0785876993166288,53.2166475211836,68.45849214720509,90.41073319324784
77,25,25,0,21,0.7515873015873016,16.153846153846153,1.0785876993166288,55.17676169534886,69.47855267536666,90.40704617420883
78,25,25,0,21,0.7515873015873016,15.949367088607593,1.0785876993166288,52.60879441136137,68.73221387011935,90.36506550646757
79,25,25,0,21,0.7515873015873016,15.75,1.0785876993166288,55.63635255173921,68.39735846250552,90.27019718773343
80,25,25,0,21,0.7515873015873016,15.555555555555555,1.0785876993166288,52.382495464522464,68.5441823517104,91.76517272067596
81,25,25,0,21,0.7515873015873016,15.365853658536587,1.0785876993166288,54.96463862549061,69.2479782408579,93.25152359334632
