,Total Drones,Active Drones,Collisions,Completed Deliveries,Avg Delivery Time [minutes],Deliveries Per Minute,Time Per Meter [seconds],Min Altitude,Mean Altitude,Max Altitude
208,40,40,0,15,1.0944444444444446,4.30622009569378,0.6318152661962797,11.048709672025723,58.3549658983261,102.12290603748556
209,40,40,0,15,1.0944444444444446,4.285714285714286,0.6318152661962797,9.5,58.065701789759046,102.12970662381146
210,40,40,0,16,1.10625,4.549763033175356,0.6463785757760194,9.5,58.18117939823967,102.0601596117023
211,40,40,0,16,1.10625,4.528301886792453,0.6463785757760194,9.616349355160835,57.120802288183675,101.92841597051785
212,40,40,0,17,1.1823529411764706,4.788732394366197,0.6931034482758621,9.616349355160835,57.69183248754573,101.83520362278679
213,40,40,0,17,1.1823529411764706,4.766355140186915,0.6931034482758621,14.45324667618766,56.86907188960722,101.8538816235046
214,40,40,0,17,1.1823529411764706,4.7441860465116275,0.6931034482758621,11.45324667618766,56.72315779774224,101.87259916109505
215,40,40,0,17,1.1823529411764706,4.722222222222222,0.6931034482758621,9.0,56.6115681828928,101.98046470984501
216,40,40,0,17,1.1823529411764706,4.700460829493087,0.6931034482758621,9.0,55.98458754304918,101.79678235560526
217,40,40,0,17,1.1823529411764706,4.678899082568807,0.6931034482758621,11.100015439081147,55.15025988702799,101.8187469072059
218,40,40,0,17,1.1823529411764706,4.657534246575342,0.6931034482758621,9.5,55.132323606241926,101.74681404560933
219,40,40,0,19,1.1578947368421053,5.181818181818182,0.7092960773777539,9.5,54.75409538662351,101.74189558881355
220,40,40,0,20,1.1608333333333334,5.429864253393665,0.7221358216692587,9.5,54.162875419216036,101.76851000704855
221,40,40,0,21,1.2,5.675675675675676,0.7,9.5,53.13057431707439,101.64199082418351
222,40,40,0,22,1.2318181818181817,5.919282511210762,0.7162995594713656,9.0,53.08163049486778,101.82528917899701
223,40,40,0,22,1.2318181818181817,5.892857142857142,0.7162995594713656,9.0,52.84215619323506,101.72822350502804
224,40,40,0,22,1.2318181818181817,5.866666666666667,0.7162995594713656,14.0,52.66197962791476,101.64911312850461
225,40,40,0,22,1.2318181818181817,5.84070796460177,0.7162995594713656,19.0,53.995126243734056,101.70806771055598
