,Total Drones,Active Drones,Collisions,Completed Deliveries,Avg Delivery Time [minutes],Deliveries Per Minute,Time Per Meter [seconds],Min Altitude,Mean Altitude,Max Altitude
0,10,10,0,0,0.0,0.0,0.0,10.0,12.5,15.0
1,10,10,0,0,0.0,0.0,0.0,15.0,17.5,20.0
2,10,10,0,0,0.0,0.0,0.0,20.0,22.5,25.0
3,10,10,0,0,0.0,0.0,0.0,25.0,27.5,30.0
4,10,10,0,0,0.0,0.0,0.0,30.0,32.5,35.0
5,10,10,0,0,0.0,0.0,0.0,35.0,37.5,40.0
6,10,10,0,0,0.0,0.0,0.0,40.0,42.487130855798895,45.14230130283738
7,10,10,0,0,0.0,0.0,0.0,44.895324537775224,47.61785006646507,50.266602231625185
8,10,10,0,0,0.0,0.0,0.0,49.895426269087224,53.604801980424135,65.65309403047654
9,10,10,0,0,0.0,0.0,0.0,53.93146181591504,56.17651289806495,65.69420132135463
10,10,10,0,0,0.0,0.0,0.0,54.93264866865502,56.7125982024949,65.56636776210537
11,10,10,0,0,0.0,0.0,0.0,54.89209566024883,56.865465146074015,65.54291312662154
12,10,10,0,0,0.0,0.0,0.0,54.78960236691056,56.72405021287075,65.68322653168725
13,10,10,0,0,0.0,0.0,0.0,55.09815520374512,56.85647713897886,65.67764904840195
14,10,10,0,0,0.0,0.0,0.0,53.387471754817625,56.57422804491087,65.59301228305318
15,10,10,0,0,0.0,0.0,0.0,53.98637625712712,58.16321962749263,77.9460791542378
16,10,10,0,0,0.0,0.0,0.0,54.31093325762542,58.27016758619849,77.99622462127478
17,10,10,0,0,0.0,0.0,0.0,52.614505513772144,57.90371303139176,77.98739365315431
18,10,10,0,0,0.0,0.0,0.0,52.12450527431085,56.53342835328797,59.893264760823016
19,10,10,0,0,0.0,0.0,0.0,52.26177768570723,56.903969054654056,59.96458088256209
20,10,10,0,0,0.0,0.0,0.0,54.19367985302168,59.63756469924904,77.14720337380047
21,10,10,0,0,0.0,0.0,0.0,54.648240351507695,60.048364142306625,77.32308799379312
22,10,10,0,0,0.0,0.0,0.0,51.70593936768417,57.69234436438332,65.41299629248537
23,10,10,0,0,0.0,0.0,0.0,54.30713058033595,58.619575870876794,68.17597800187728
24,10,10,0,0,0.0,0.0,0.0,41.860319104324496,56.56322298377869,66.22675698035572
25,10,10,0,0,0.0,0.0,0.0,46.89277404126632,58.57945629450435,72.87498380166835
26,10,10,0,0,0.0,0.0,0.0,50.73864761618833,58.9344899339088,73.028335611062
27,10,10,0,0,0.0,0.0,0.0,49.483189157433486,59.90207644966199,73.05946526296393
28,10,10,0,0,0.0,0.0,0.0,46.483189157433486,56.378436199571524,66.44063460651873
29,10,10,0,0,0.0,0.0,0.0,43.483189157433486,55.72800476517597,67.57416768646313
30,10,10,0,0,0.0,0.0,0.0,40.483189157433486,57.31249848485472,78.82117012299494
31,10,10,0,0,0.0,0.0,0.0,37.483189157433486,54.289119185873766,68.46846853203354
32,10,10,0,0,0.0,0.0,0.0,34.483189157433486,55.306421282518656,87.50450521050452
33,10,10,0,0,0.0,0.0,0.0,31.483189157433486,54.758216551312856,87.33612614051832
34,10,10,0,0,0.0,0.0,0.0,28.483189157433486,53.79444758985785,87.16540013943946
35,10,10,0,0,0.0,0.0,0.0,25.483189157433486,52.040352640590164,84.16540013943946
36,10,10,0,0,0.0,0.0,0.0,22.483189157433486,51.122497124909906,81.16540013943946
37,10,10,0,0,0.0,0.0,0.0,19.483189157433486,49.84522954845375,78.16540013943946
38,10,10,0,0,0.0,0.0,0.0,16.483189157433486,47.7680404482591,75.16540013943946
39,10,10,0,0,0.0,0.0,0.0,13.483189157433486,45.24886683562508,72.16540013943946
40,10,10,0,0,0.0,0.0,0.0,10.483189157433486,42.736523959267544,69.16540013943946
41,10,10,0,0,0.0,0.0,0.0,9.0,40.395764249743166,66.16540013943946
42,10,10,0,0,0.0,0.0,0.0,9.0,38.487276343281636,63.165400139439456
43,10,10,0,0,0.0,0.0,0.0,14.0,37.75474909388239,61.82032514926915
44,10,10,0,0,0.0,0.0,0.0,14.090257045403803,36.95710589059516,61.92908072407943
45,10,10,0,0,0.0,0.0,0.0,11.090257045403803,36.28677532236664,63.04027809498635
46,10,10,0,0,0.0,0.0,0.0,9.0,35.29230937864321,61.21724097199868
47,10,10,0,0,0.0,0.0,0.0,9.0,34.78427441964085,61.12823917542035
48,10,10,0,0,0.0,0.0,0.0,13.421891368752313,34.960026172401925,63.04973502594599
49,10,10,0,0,0.0,0.0,0.0,10.421891368752313,34.85412648863459,63.07067258006272
50,10,10,0,0,0.0,0.0,0.0,9.0,39.41115914949961,78.00813486278544
51,10,10,0,0,0.0,0.0,0.0,9.0,37.08041503779664,77.80874435795596
52,10,10,0,0,0.0,0.0,0.0,12.659101051571255,40.00308122115142,78.08167921298661
53,10,10,0,0,0.0,0.0,0.0,9.659101051571255,37.61115767445218,74.90117948704871
54,10,10,0,0,0.0,0.0,0.0,9.0,39.596342218237865,82.13332747502587
55,10,10,0,0,0.0,0.0,0.0,9.0,40.57217821037493,84.05677760312001
56,10,10,0,0,0.0,0.0,0.0,14.0,43.14781326176327,83.95354432187199
57,10,10,0,0,0.0,0.0,0.0,18.165400139439456,47.01499523537031,83.76193349826549
58,10,10,0,0,0.0,0.0,0.0,15.165400139439456,44.60571494940398,77.78568348745608
59,10,10,0,0,0.0,0.0,0.0,12.165400139439456,46.40580553888988,78.08322572218246
60,10,10,0,0,0.0,0.0,0.0,9.165400139439456,49.63232276105583,78.01632789195571
61,10,10,0,0,0.0,0.0,0.0,9.165400139439456,50.37925588532939,77.97622186895457
62,10,10,0,0,0.0,0.0,0.0,14.165400139439456,52.80581655635795,78.04554518203922
63,10,10,0,0,0.0,0.0,0.0,19.165400139439456,53.45327266154004,78.0448134643183
64,10,10,0,0,0.0,0.0,0.0,24.165400139439456,54.73561128862557,78.10626598504619
65,10,10,0,0,0.0,0.0,0.0,24.971060200843127,54.33624241585075,75.54520190338835
66,10,10,0,0,0.0,0.0,0.0,21.971060200843127,53.55798415973783,75.41854964977635
67,10,10,0,0,0.0,0.0,0.0,18.971060200843127,54.20339246949122,75.3326391639529
68,10,10,0,0,0.0,0.0,0.0,15.971060200843127,56.16223568602013,74.31563011121266
69,10,10,0,0,0.0,0.0,0.0,12.971060200843127,55.577522232940474,78.12711236002383
70,10,10,0,0,0.0,0.0,0.0,9.971060200843127,55.74734865775855,78.13357316276267
71,10,10,0,0,0.0,0.0,0.0,9.971060200843127,55.099576279664895,78.09903307775825
72,10,10,0,0,0.0,0.0,0.0,14.971060200843127,53.990215363992135,75.09903307775825
73,10,10,0,0,0.0,0.0,0.0,19.971060200843127,54.39212368041062,72.09903307775825
74,10,10,0,0,0.0,0.0,0.0,24.971060200843127,54.89141906139059,69.09903307775825
75,10,10,0,0,0.0,0.0,0.0,29.971060200843127,55.14183792278343,66.90015469404987
76,10,10,0,0,0.0,0.0,0.0,34.97106020084313,55.5949992302773,68.93440397988472
77,10,10,0,0,0.0,0.0,0.0,33.753223152166186,55.50810927538735,69.07637656195473
78,10,10,0,0,0.0,0.0,0.0,30.753223152166186,55.45901155433997,69.07698528149159
79,10,10,0,0,0.0,0.0,0.0,27.753223152166186,55.07180812294503,68.22556124894692
80,10,10,0,0,0.0,0.0,0.0,24.753223152166186,56.50653992965609,78.23703520029858
81,10,10,0,0,0.0,0.0,0.0,21.753223152166186,56.16874636234255,78.18881834628598
82,10,10,0,0,0.0,0.0,0.0,18.753223152166186,55.050360250080146,78.1722373181101
83,10,10,0,0,0.0,0.0,0.0,15.753223152166186,54.350688227373766,78.21678636885352
84,10,10,0,0,0.0,0.0,0.0,12.753223152166186,53.97007781211302,77.19477001853663
85,10,10,0,0,0.0,0.0,0.0,9.753223152166186,51.449670686849025,77.26467320143772
86,10,10,0,0,0.0,0.0,0.0,9.753223152166186,48.78459184685539,70.15680343457872
87,10,10,0,0,0.0,0.0,0.0,14.753223152166186,48.07527647166371,71.35162488668699
88,10,10,0,0,0.0,0.0,0.0,19.753223152166186,47.958915262346785,71.35613680157606
89,10,10,0,0,0.0,0.0,0.0,24.09903307775825,49.07296879158332,90.24740848693483
90,10,10,0,0,0.0,0.0,0.0,21.09903307775825,48.76382401904748,77.81021390259454
91,10,10,0,0,0.0,0.0,0.0,18.09903307775825,48.16479924936955,77.74872741953153
92,10,10,0,0,0.0,0.0,0.0,15.09903307775825,47.27514765776964,77.6429873983533
93,10,10,0,0,0.0,0.0,0.0,12.09903307775825,46.175454143594344,77.74239551517421
94,10,10,0,0,0.0,0.0,0.0,9.5,46.879668908426105,76.70269932758157
95,10,10,0,2,0.8083333333333333,1.25,0.470873786407767,9.5,46.480222157225384,76.62223000709842
96,10,10,0,2,0.8083333333333333,1.2371134020618557,0.470873786407767,14.5,46.875043403465995,78.26076081740958
97,10,10,0,2,0.8083333333333333,1.2244897959183672,0.470873786407767,15.605025998240166,44.294520202328236,73.74645987703559
98,10,10,0,2,0.8083333333333333,1.2121212121212122,0.470873786407767,12.605025998240166,43.87572727585621,72.10287963426762
99,10,10,0,2,0.8083333333333333,1.2,0.470873786407767,9.605025998240166,45.27542345895996,89.97662867808222
100,10,10,0,3,0.7944444444444444,1.782178217821782,0.3972222222222222,9.605025998240166,43.25814663364706,70.7900964398677
101,10,10,0,3,0.7944444444444444,1.7647058823529411,0.3972222222222222,14.605025998240166,45.719140525714664,84.45274971622447
102,10,10,0,3,0.7944444444444444,1.7475728155339807,0.3972222222222222,18.277208212424384,44.539595205591446,71.72438453648667
103,10,10,0,3,0.7944444444444444,1.7307692307692308,0.3972222222222222,15.277208212424384,45.0945626221232,71.83129001632292
104,10,10,0,3,0.7944444444444444,1.7142857142857142,0.3972222222222222,12.277208212424384,44.299949912527175,72.9491721807841
105,10,10,0,3,0.7944444444444444,1.6981132075471699,0.3972222222222222,9.5,46.2880940065789,74.46731811279093
106,10,10,0,4,0.7833333333333333,2.2429906542056073,0.4095860566448802,9.5,44.597547336466896,73.75343753478595
107,10,10,0,4,0.7833333333333333,2.2222222222222223,0.4095860566448802,9.5,45.144849803333464,73.82700244541736
108,10,10,0,5,0.75,2.7522935779816518,0.43021032504780116,9.5,47.04924551905789,73.82019651042685
109,10,10,0,5,0.75,2.7272727272727275,0.43021032504780116,14.5,47.739369650260485,74.8863268502909
110,10,10,0,5,0.75,2.7027027027027026,0.43021032504780116,17.014192887540162,47.82478948934907,74.76230838267347
111,10,10,0,5,0.75,2.678571428571429,0.43021032504780116,14.014192887540162,48.08690433347681,74.68481758295174
112,10,10,0,5,0.75,2.6548672566371683,0.43021032504780116,11.014192887540162,48.21544544891072,74.51888054086452
113,10,10,0,5,0.75,2.631578947368421,0.43021032504780116,9.5,48.59681274059006,74.70854625717581
114,10,10,0,6,0.788888888888889,3.1304347826086953,0.4109985528219971,9.5,49.00259447736563,74.87835218350344
115,10,10,0,6,0.788888888888889,3.103448275862069,0.4109985528219971,14.5,50.023745791737625,75.05475226132134
116,10,10,0,6,0.788888888888889,3.0769230769230766,0.4109985528219971,16.74645987703559,50.64160483425853,72.05475226132134
117,10,10,0,6,0.788888888888889,3.050847457627119,0.4109985528219971,13.74645987703559,51.11407487659403,71.58500491991751
118,10,10,0,6,0.788888888888889,3.0252100840336134,0.4109985528219971,10.74645987703559,50.535411895745064,71.75927660149182
119,10,10,0,6,0.788888888888889,3.0,0.4109985528219971,9.5,50.119049819298155,71.73694846889701
120,10,10,0,7,0.85,3.4710743801652892,0.3781779661016949,9.5,49.826236730404716,71.61609671470143
121,10,10,0,7,0.85,3.4426229508196724,0.3781779661016949,14.5,47.646479838868416,62.69918280787556
122,10,10,0,7,0.85,3.4146341463414633,0.3781779661016949,19.5,47.6794153816049,63.89301613922078
123,10,10,0,7,0.85,3.3870967741935485,0.3781779661016949,24.5,47.483094186551156,63.75299010539594
124,10,10,0,7,0.85,3.36,0.3781779661016949,21.663938924770264,47.550844648080954,63.86568008610777
125,10,10,0,7,0.85,3.333333333333333,0.3781779661016949,18.663938924770264,48.12598495913321,63.73001683138358
126,10,10,0,7,0.85,3.3070866141732282,0.3781779661016949,15.663938924770264,49.57840832404072,75.96977090254454
127,10,10,0,7,0.85,3.28125,0.3781779661016949,12.663938924770264,46.837212881087545,65.822369810932
128,10,10,0,7,0.85,3.255813953488372,0.3781779661016949,9.663938924770264,46.461422301984136,65.62329727688396
129,10,10,0,8,0.925,3.6923076923076925,0.4069660861594867,9.663938924770264,44.026967961879016,66.99760529582167
130,10,10,0,8,0.925,3.66412213740458,0.4069660861594867,14.663938924770264,44.11026469397571,66.98049573667045
131,10,10,0,8,0.925,3.6363636363636367,0.4069660861594867,19.663938924770264,44.1447160330109,67.10022511610553
132,10,10,0,8,0.925,3.6090225563909772,0.4069660861594867,22.958524215440576,44.20050861298979,67.13949169892935
133,10,10,0,8,0.925,3.582089552238806,0.4069660861594867,21.05475226132134,45.743579193991955,67.25152794170131
134,10,10,0,8,0.925,3.555555555555556,0.4069660861594867,18.05475226132134,45.63798708536134,67.17566928746267
135,10,10,0,8,0.925,3.5294117647058822,0.4069660861594867,15.05475226132134,46.775049185568875,76.68830317083382
136,10,10,0,8,0.925,3.503649635036496,0.4069660861594867,12.05475226132134,45.19967796065191,68.16490161482184
137,10,10,0,8,0.925,3.4782608695652173,0.4069660861594867,9.5,46.792349460062,72.3200648695337
138,10,10,0,9,0.9185185185185186,3.884892086330935,0.389630793401414,9.0,46.91786644723726,72.39773898028625
139,10,8,0,9,0.9185185185185186,3.8571428571428568,0.389630793401414,14.5,56.588410204288586,72.43714907826134
140,10,10,0,9,0.9185185185185186,3.829787234042553,0.389630793401414,10.0,47.892544571672914,87.85732320417804
141,10,10,0,9,0.9185185185185186,3.8028169014084505,0.389630793401414,15.0,50.16416437250668,87.99747270642415
142,10,10,0,9,0.9185185185185186,3.7762237762237767,0.389630793401414,20.0,51.77799806293042,88.0929237785828
143,10,10,0,9,0.9185185185185186,3.75,0.389630793401414,25.0,51.31614699373997,68.24801003686939
144,10,10,0,9,0.9185185185185186,3.7241379310344827,0.389630793401414,30.0,52.61113697535514,66.60571048600467
145,10,10,0,9,0.9185185185185186,3.698630136986301,0.389630793401414,35.0,53.82419822849799,66.77304705938062
146,10,10,0,9,0.9185185185185186,3.673469387755102,0.389630793401414,40.0,54.91136123614349,66.95293957717344
147,10,10,0,9,0.9185185185185186,3.6486486486486487,0.389630793401414,44.82000690771031,60.5770307804565,79.41396685489582
148,10,10,0,9,0.9185185185185186,3.6241610738255035,0.389630793401414,49.91555049546004,57.204073426506646,66.65780337659064
149,10,10,0,9,0.9185185185185186,3.5999999999999996,0.389630793401414,52.528153618230874,57.36048915597039,66.73034936217022
150,10,10,0,9,0.9185185185185186,3.576158940397351,0.389630793401414,49.528153618230874,56.544342927645445,66.53713059412233
151,10,10,0,9,0.9185185185185186,3.552631578947368,0.389630793401414,46.528153618230874,56.47696970096174,66.52963146071012
152,10,10,0,9,0.9185185185185186,3.5294117647058822,0.389630793401414,43.528153618230874,56.22853341887651,66.56774851220345
153,10,10,0,9,0.9185185185185186,3.5064935064935066,0.389630793401414,40.528153618230874,55.286969020444374,64.91963882535566
154,10,10,0,9,0.9185185185185186,3.4838709677419355,0.389630793401414,37.528153618230874,55.10750919420584,75.85737000313658
155,10,10,0,9,0.9185185185185186,3.4615384615384617,0.389630793401414,34.528153618230874,54.68679136137869,69.75851819943476
156,10,10,0,9,0.9185185185185186,3.4394904458598727,0.389630793401414,35.71969465444444,54.26122010599268,67.4463239573364
