,Total Drones,Active Drones,Collisions,Completed Deliveries,Avg Delivery Time [minutes],Deliveries Per Minute,Time Per Meter [seconds],Min Altitude,Mean Altitude,Max Altitude
0,10,10,0,0,0.0,0.0,0.0,10.0,14.0,15.0
1,10,10,0,0,0.0,0.0,0.0,15.0,19.0,20.0
2,10,10,0,0,0.0,0.0,0.0,20.0,24.0,25.0
3,10,10,0,0,0.0,0.0,0.0,25.0,29.0,30.0
4,10,10,0,0,0.0,0.0,0.0,30.0,34.0,35.0
5,10,10,0,0,0.0,0.0,0.0,35.0,39.0,40.0
6,10,10,0,0,0.0,0.0,0.0,40.0,44.017808461130464,45.19142527139105
7,10,10,0,0,0.0,0.0,0.0,37.81526904931581,48.033075299992475,50.364519484790655
8,10,10,0,0,0.0,0.0,0.0,42.81526904931581,53.1092279149294,57.07454286552762
9,10,10,0,0,0.0,0.0,0.0,47.80675934653296,54.60003405360222,57.104325334350904
10,10,10,0,0,0.0,0.0,0.0,52.8366952437039,55.04595982152065,57.00727621664032
11,10,10,0,0,0.0,0.0,0.0,54.127598981271404,55.994962677518664,57.33797471792596
12,10,10,0,0,0.0,0.0,0.0,55.25788053615038,56.41052939732443,57.552711663350266
13,10,10,0,0,0.0,0.0,0.0,37.53589222178592,54.38751548163036,57.51571615005004
14,10,10,0,0,0.0,0.0,0.0,42.53589222178593,56.28439117553838,75.87064147037132
15,10,10,0,0,0.0,0.0,0.0,39.122127658036845,55.44045828925182,75.77924135985273
16,10,10,0,0,0.0,0.0,0.0,44.122127658036845,56.32398262899595,72.77924135985273
17,10,10,0,0,0.0,0.0,0.0,48.16738929528523,59.71974556408354,77.48782012346454
18,10,10,0,0,0.0,0.0,0.0,52.266669077048874,57.85059091112298,66.77924135985273
19,10,10,0,0,0.0,0.0,0.0,42.22824979793004,58.727474238554215,76.65675682236301
20,10,10,0,0,0.0,0.0,0.0,48.0300005922344,57.65743265583838,65.37924741561051
21,10,10,0,0,0.0,0.0,0.0,52.61025947425149,59.606047112098736,76.40974636246284
22,10,10,0,0,0.0,0.0,0.0,54.77924135985273,60.23065936870864,76.88329129333609
23,10,10,0,0,0.0,0.0,0.0,51.77924135985273,59.738186095239755,78.85614526242512
24,10,10,0,0,0.0,0.0,0.0,48.77924135985273,59.365958057759485,76.51516365945307
25,10,10,0,0,0.0,0.0,0.0,45.77924135985273,61.77489579102003,76.6716767578243
26,10,10,0,0,0.0,0.0,0.0,42.77924135985273,63.07025022850807,87.73703476356481
27,10,10,0,0,0.0,0.0,0.0,39.77924135985273,59.11943074706064,76.63534136300886
28,10,10,0,0,0.0,0.0,0.0,36.77924135985273,56.2753427632653,69.91496015067885
29,10,10,0,0,0.0,0.0,0.0,33.77924135985273,55.8974427821928,68.80768912223277
30,10,10,0,0,0.0,0.0,0.0,30.779241359852733,57.544359383915776,77.74316097677867
31,10,10,0,0,0.0,0.0,0.0,27.779241359852733,58.80750375508851,77.9255944907899
32,10,10,0,0,0.0,0.0,0.0,24.779241359852733,54.70326339219851,66.80718602709186
