,Total Drones,Active Drones,Collisions,Completed Deliveries,Avg Delivery Time [minutes],Deliveries Per Minute,Time Per Meter [seconds],Min Altitude,Mean Altitude,Max Altitude
0,40,1,0,0,0.0,0.0,0.0,10.0,10.0,10.0
1,40,2,0,0,0.0,0.0,0.0,10.0,12.561750407353102,15.123500814706205
2,40,2,0,0,0.0,0.0,0.0,13.11024251301285,16.07193570906142,19.033628905109993
3,40,3,0,0,0.0,0.0,0.0,10.0,17.00473231765515,22.975048954598492
4,40,3,0,0,0.0,0.0,0.0,10.0,20.028663211822685,25.10741598344751
5,40,4,0,0,0.0,0.0,0.0,10.0,20.777271344409826,29.998999368349274
6,40,4,0,0,0.0,0.0,0.0,11.970384461977147,25.565431401250045,36.18771314918811
7,40,5,0,0,0.0,0.0,0.0,10.0,26.86867391168534,42.013776155293755
8,40,5,0,0,0.0,0.0,0.0,15.158963921580835,30.117346326261774,44.10010544867791
9,40,6,0,0,0.0,0.0,0.0,10.0,30.92085423761414,50.98152891998535
10,40,6,0,0,0.0,0.0,0.0,12.167250250447552,35.77281803207772,63.79690589379388
11,40,7,0,0,0.0,0.0,0.0,10.0,35.9809739442407,60.69039922092455
12,40,7,0,0,0.0,0.0,0.0,10.0,38.31841289245824,57.81865583142471
13,40,7,0,0,0.0,0.0,0.0,13.029497376821126,40.5689203651586,59.72734387430688
14,40,8,0,0,0.0,0.0,0.0,10.0,41.43981634343832,60.60476490954923
15,40,8,0,0,0.0,0.0,0.0,10.0,43.02889249613649,61.08470789503818
16,40,9,0,0,0.0,0.0,0.0,10.0,42.15657558049319,59.96246887448328
17,40,9,0,0,0.0,0.0,0.0,10.0,44.52160093282492,61.81343312189057
18,40,9,0,0,0.0,0.0,0.0,11.947335099401727,46.50641155211411,66.32390723215474
19,40,10,0,0,0.0,0.0,0.0,10.0,44.80466587242021,62.785904299760546
20,40,10,0,0,0.0,0.0,0.0,10.0,47.64303131418186,66.37414529884154
21,40,11,0,0,0.0,0.0,0.0,10.0,45.680283946647165,64.18970751064344
22,40,11,0,0,0.0,0.0,0.0,10.0,46.86227436113831,66.29339750499773
23,40,11,0,0,0.0,0.0,0.0,15.156443954914607,48.520694072999305,67.194607293963
24,40,12,0,0,0.0,0.0,0.0,10.0,47.094530672615775,65.2125587524987
25,40,12,0,2,0.43333333333333335,4.615384615384616,0.33986928104575165,10.0,48.32937228493309,64.57705197658314
26,40,13,0,2,0.43333333333333335,4.444444444444445,0.33986928104575165,10.0,48.64846660894848,70.3947052567884
27,40,13,0,2,0.43333333333333335,4.285714285714286,0.33986928104575165,10.0,48.95891328177821,70.89024781733934
28,40,14,0,3,0.45,6.206896551724138,0.41968911917098445,10.0,47.719602485473125,69.62190820747216
29,40,14,0,3,0.45,6.0,0.41968911917098445,12.064203693787107,49.39434052105348,68.27693927778313
30,40,15,0,3,0.45,5.806451612903226,0.41968911917098445,10.0,49.14802482247864,65.95320177338823
31,40,15,0,4,0.4708333333333333,7.5,0.5355450236966824,10.0,51.4875363107077,69.45941963716808
32,40,15,0,4,0.4708333333333333,7.272727272727273,0.5355450236966824,12.18079395237254,51.84592884712443,71.50611407841254
33,40,16,0,5,0.49,8.823529411764707,0.47115384615384615,10.0,49.82954843167716,72.75191716821678
34,40,17,0,6,0.5055555555555555,10.285714285714286,0.5112359550561798,10.0,51.912915524066506,70.08269379388821
35,40,17,0,7,0.5190476190476191,11.666666666666666,0.5227817745803357,10.0,52.93892696107553,72.09463698464873
36,40,17,0,7,0.5190476190476191,11.351351351351353,0.5227817745803357,15.150529611932939,53.834545606391664,78.29976683622846
